distribution,true_mean,true_variance,n,rep,method,calibration,lower,upper,width,sqrt_n_width,covered,empty,runtime_seconds,score_evaluations,topology_escalated,backend
"Uniform(0,1)",0.5,0.0833333333333333,1000,2,Original STaR,randomized_markov,0.4739990223902168,0.5235710493133126,0.0495720269230957,1.5676051330817098,True,False,0.001225559040904,82,False,
"Uniform(0,1)",0.5,0.0833333333333333,1000,2,Squared-hinge STaR,randomized_markov,0.4738185350721562,0.5240359408901354,0.0502174058179791,1.5880138056980495,True,False,0.0022070449776947,82,False,
"Uniform(0,1)",0.5,0.0833333333333333,1000,2,Efficient betting,randomized_markov,0.4755244697889771,0.5232202419892032,0.0476957722002261,1.5082727491325514,True,False,0.0013306369073688,123,False,
"Uniform(0,1)",0.5,0.0833333333333333,1000,2,Gaffke,not_applicable,0.4748526388591457,0.5231649734376411,0.0483123345784953,1.5277701634815624,True,False,0.0173889470752328,0,False,bspline-exact
"Uniform(0,1)",0.5,0.0833333333333333,10000,2,Original STaR,deterministic_markov,0.4950628462338385,0.5093124868955332,0.0142496406616947,1.424964066169471,True,False,0.0054946150630712,86,False,
"Uniform(0,1)",0.5,0.0833333333333333,10000,2,Squared-hinge STaR,deterministic_markov,0.4950484932517054,0.5092464631777212,0.0141979699260156,1.4197969926015686,True,False,0.014240990858525,86,False,
"Uniform(0,1)",0.5,0.0833333333333333,10000,2,Efficient betting,deterministic_markov,0.4956657818909815,0.5108377231030353,0.0151719412120537,1.5171941212053786,True,False,0.0101005281321704,123,False,
"Uniform(0,1)",0.5,0.0833333333333333,10000,2,Original STaR,randomized_markov,0.4950662909495504,0.5093124868955332,0.0142461959459828,1.424619594598281,True,False,0.0055598278995603,86,False,
"Uniform(0,1)",0.5,0.0833333333333333,10000,2,Squared-hinge STaR,randomized_markov,0.4950490673709908,0.5092464631777212,0.0141973958067303,1.419739580673035,True,False,0.0142198919784277,86,False,
"Uniform(0,1)",0.5,0.0833333333333333,10000,2,Efficient betting,randomized_markov,0.4957726564040954,0.510717776335425,0.0149451199313296,1.4945119931329631,True,False,0.0099435411393642,123,False,
"Uniform(0,1)",0.5,0.0833333333333333,10000,2,Gaffke,not_applicable,0.4957369338640223,0.5107461894949026,0.0150092556308802,1.5009255630880292,True,False,0.0002088448964059,0,False,cornish-fisher-moments
"Uniform(0,1)",0.5,0.0833333333333333,100000,2,Original STaR,deterministic_markov,0.4994693599145042,0.5043843438806973,0.004914983966193,1.554254399637807,True,False,0.0490587791427969,90,False,
"Uniform(0,1)",0.5,0.0833333333333333,100000,2,Squared-hinge STaR,deterministic_markov,0.4994420111810814,0.5044174883721964,0.0049754771911149,1.573384037013999,True,False,0.1382709110621363,90,False,
"Uniform(0,1)",0.5,0.0833333333333333,100000,2,Efficient betting,deterministic_markov,0.4995327579845199,0.5042578054847153,0.0047250475001954,1.4941912153102432,True,False,0.0913403269369155,123,False,
"Uniform(0,1)",0.5,0.0833333333333333,100000,2,Original STaR,randomized_markov,0.4994695410319442,0.5043843438806973,0.0049148028487531,1.55419712527439,True,False,0.049051997018978,90,False,
"Uniform(0,1)",0.5,0.0833333333333333,100000,2,Squared-hinge STaR,randomized_markov,0.4994420111810814,0.5044174883721964,0.0049754771911149,1.573384037013999,True,False,0.1320655618328601,90,False,
"Uniform(0,1)",0.5,0.0833333333333333,100000,2,Efficient betting,randomized_markov,0.4995480833063563,0.5042495019467019,0.0047014186403455,1.4867191137463984,True,False,0.087674262933433,123,False,
"Uniform(0,1)",0.5,0.0833333333333333,100000,2,Gaffke,not_applicable,0.499532634497131,0.5042463489500918,0.0047137144529607,1.4906073911010629,True,False,0.0003149958793073,0,False,cornish-fisher-moments
"Uniform(0,1)",0.5,0.0833333333333333,1000000,2,Original STaR,deterministic_markov,0.4991287350106109,0.5006717037941361,0.0015429687835251,1.5429687835251116,True,False,0.4973045520018786,92,False,
"Uniform(0,1)",0.5,0.0833333333333333,1000000,2,Squared-hinge STaR,deterministic_markov,0.4991239805404212,0.5006784058786203,0.0015544253381991,1.5544253381991613,True,False,1.288923365995288,92,False,
"Uniform(0,1)",0.5,0.0833333333333333,1000000,2,Efficient betting,deterministic_markov,0.4991461159259619,0.5006345691347063,0.0014884532087443,1.4884532087443558,True,False,0.8697275610174984,123,False,
"Uniform(0,1)",0.5,0.0833333333333333,1000000,2,Original STaR,randomized_markov,0.4991287350106109,0.5006717037941361,0.0015429687835251,1.5429687835251116,True,False,0.5032129290048033,92,False,
"Uniform(0,1)",0.5,0.0833333333333333,1000000,2,Squared-hinge STaR,randomized_markov,0.4991239805404212,0.5006784058786203,0.0015544253381991,1.5544253381991613,True,False,1.27655655099079,92,False,
"Uniform(0,1)",0.5,0.0833333333333333,1000000,2,Efficient betting,randomized_markov,0.4991463979334616,0.5006342695017378,0.0014878715682762,1.4878715682762331,True,False,0.8671080560889095,123,False,
"Uniform(0,1)",0.5,0.0833333333333333,1000000,2,Gaffke,not_applicable,0.4991456013239483,0.5006342740221277,0.0014886726981793,1.4886726981793164,True,False,0.0008058939129114,0,False,cornish-fisher-moments
"Uniform(0,1)",0.5,0.0833333333333333,10000000,2,Original STaR,deterministic_markov,0.4997718678783779,0.5002463549416336,0.0004744870632557,1.5004598401724067,True,False,5.14561654208228,96,False,
"Uniform(0,1)",0.5,0.0833333333333333,10000000,2,Squared-hinge STaR,deterministic_markov,0.4997730628318703,0.5002460471505825,0.0004729843187121,1.4957077446734794,True,False,13.374078813940288,96,False,
"Uniform(0,1)",0.5,0.0833333333333333,10000000,2,Efficient betting,deterministic_markov,0.4997590722662435,0.5002294048466696,0.000470332580426,1.4873222119304963,True,False,8.382688898127526,123,False,
"Uniform(0,1)",0.5,0.0833333333333333,10000000,2,Original STaR,randomized_markov,0.4997718678783779,0.5002463549416336,0.0004744870632557,1.5004598401724067,True,False,5.041383583797142,96,False,
"Uniform(0,1)",0.5,0.0833333333333333,10000000,2,Squared-hinge STaR,randomized_markov,0.4997730628318703,0.5002460471505825,0.0004729843187121,1.4957077446734794,True,False,13.421739778947083,96,False,
"Uniform(0,1)",0.5,0.0833333333333333,10000000,2,Efficient betting,randomized_markov,0.4997591614003036,0.5002293547087608,0.0004701933084572,1.486881795294901,True,False,8.330770549131557,123,False,
"Uniform(0,1)",0.5,0.0833333333333333,10000000,2,Gaffke,not_applicable,0.4997590563387801,0.5002293650722647,0.0004703087334845,1.4872468012803757,True,False,0.0053292589727789,0,False,cornish-fisher-moments
"Beta(0.5,0.5)",0.5,0.125,1000,0,Original STaR,deterministic_markov,0.4644514268326954,0.5232073771414172,0.0587559503087217,1.8580262906323424,True,False,0.0014862308744341,82,False,
"Beta(0.5,0.5)",0.5,0.125,1000,0,Squared-hinge STaR,deterministic_markov,0.4642540409335861,0.5233105561341335,0.0590565152005473,1.867530987060852,True,False,0.0024547919165343,82,False,
"Beta(0.5,0.5)",0.5,0.125,1000,0,Efficient betting,deterministic_markov,0.4602494709813337,0.5196288087493928,0.059379337768059,1.877739532995256,True,False,0.0013377598952502,123,False,
"Beta(0.5,0.5)",0.5,0.125,1000,0,Original STaR,randomized_markov,0.4644514268326954,0.5231266283645088,0.0586752015318134,1.8554727900993109,True,False,0.0012949989177286,82,False,
"Beta(0.5,0.5)",0.5,0.125,1000,0,Squared-hinge STaR,randomized_markov,0.4642540409335861,0.5232185922493211,0.0589645513157349,1.8646228336760071,True,False,0.0021856138482689,82,False,
"Beta(0.5,0.5)",0.5,0.125,1000,0,Efficient betting,randomized_markov,0.4609382511467569,0.5193071939627323,0.0583689428159753,1.845788039146044,True,False,0.0013240850530564,123,False,
"Beta(0.5,0.5)",0.5,0.125,1000,0,Gaffke,not_applicable,0.460709915629452,0.519872297797438,0.059162382167986,1.870878794521663,True,False,0.0163411758840084,0,False,bspline-exact
"Beta(0.5,0.5)",0.5,0.125,10000,0,Original STaR,deterministic_markov,0.4937654776766353,0.5122405896364555,0.0184751119598201,1.847511195982016,True,False,0.0059858509339392,86,False,
"Beta(0.5,0.5)",0.5,0.125,10000,0,Squared-hinge STaR,deterministic_markov,0.4937549313174847,0.5123425377749101,0.0185876064574253,1.858760645742536,True,False,0.0140195051208138,86,False,
"Beta(0.5,0.5)",0.5,0.125,10000,0,Efficient betting,deterministic_markov,0.4946581052899644,0.5130472779436812,0.0183891726537167,1.838917265371676,True,False,0.0096678650006651,123,False,
"Beta(0.5,0.5)",0.5,0.125,10000,0,Original STaR,randomized_markov,0.4937668838578554,0.5122405896364555,0.0184737057786,1.847370577860008,True,False,0.0054352390579879,86,False,
"Beta(0.5,0.5)",0.5,0.125,10000,0,Squared-hinge STaR,randomized_markov,0.4937556344080948,0.5123425377749101,0.0185869033668153,1.8586903366815344,True,False,0.0137811349704861,86,False,
"Beta(0.5,0.5)",0.5,0.125,10000,0,Efficient betting,randomized_markov,0.4946953150084031,0.5129523066274339,0.0182569916190307,1.825699161903072,True,False,0.0088183979969471,123,False,
"Beta(0.5,0.5)",0.5,0.125,10000,0,Gaffke,not_applicable,0.4946454717679269,0.5130025165239996,0.0183570447560726,1.835704475607269,True,False,0.0001735379919409,0,False,cornish-fisher-moments
"Beta(0.5,0.5)",0.5,0.125,100000,0,Original STaR,deterministic_markov,0.4985581267954235,0.5045577126297507,0.0059995858343271,1.8972356254155367,True,False,0.0504009530413895,88,False,
"Beta(0.5,0.5)",0.5,0.125,100000,0,Squared-hinge STaR,deterministic_markov,0.4985168299645013,0.5045985654087277,0.0060817354442264,1.92321361303314,True,False,0.1364859340246766,88,False,
"Beta(0.5,0.5)",0.5,0.125,100000,0,Efficient betting,deterministic_markov,0.4986051023675709,0.5043797588126309,0.0057746564450599,1.826106707136052,True,False,0.0954605629667639,123,False,
"Beta(0.5,0.5)",0.5,0.125,100000,0,Original STaR,randomized_markov,0.4985581267954235,0.5045577126297507,0.0059995858343271,1.8972356254155367,True,False,0.0510993839707225,88,False,
"Beta(0.5,0.5)",0.5,0.125,100000,0,Squared-hinge STaR,randomized_markov,0.4985168299645013,0.5045985654087277,0.0060817354442264,1.92321361303314,True,False,0.1410633909981697,88,False,
"Beta(0.5,0.5)",0.5,0.125,100000,0,Efficient betting,randomized_markov,0.4986059221557777,0.504377504395062,0.0057715822392842,1.82513455791132,True,False,0.0882982378825545,123,False,
"Beta(0.5,0.5)",0.5,0.125,100000,0,Gaffke,not_applicable,0.4986048719510194,0.5043809574668479,0.0057760855158284,1.826558618992637,True,False,0.0004101651720702,0,False,cornish-fisher-moments
"Beta(0.5,0.5)",0.5,0.125,1000000,0,Original STaR,deterministic_markov,0.4993605406442994,0.5011572687284387,0.0017967280841392,1.7967280841392763,True,False,0.5010439271572977,92,False,
"Beta(0.5,0.5)",0.5,0.125,1000000,0,Squared-hinge STaR,deterministic_markov,0.4993492514926624,0.5011543938513137,0.0018051423586512,1.8051423586512567,True,False,1.3415795180480927,92,False,
"Beta(0.5,0.5)",0.5,0.125,1000000,0,Efficient betting,deterministic_markov,0.4992258825863952,0.5010476161683792,0.001821733581984,1.8217335819840088,True,False,0.8681351100094616,123,False,
"Beta(0.5,0.5)",0.5,0.125,1000000,0,Original STaR,randomized_markov,0.4993605406442994,0.5011572687284387,0.0017967280841392,1.7967280841392763,True,False,0.4903548411093652,92,False,
"Beta(0.5,0.5)",0.5,0.125,1000000,0,Squared-hinge STaR,randomized_markov,0.4993492514926624,0.5011543938513137,0.0018051423586512,1.8051423586512567,True,False,1.3322964508552104,92,False,
"Beta(0.5,0.5)",0.5,0.125,1000000,0,Efficient betting,randomized_markov,0.4992260767619609,0.5010473572676251,0.0018212805056641,1.821280505664158,True,False,0.8743809431325644,123,False,
"Beta(0.5,0.5)",0.5,0.125,1000000,0,Gaffke,not_applicable,0.4992257743529356,0.5010478100208479,0.0018220356679122,1.8220356679122247,True,False,0.0008387470152229,0,False,cornish-fisher-moments
"Beta(0.5,0.5)",0.5,0.125,10000000,0,Original STaR,deterministic_markov,0.4998197344597782,0.5004203701525127,0.0006006356927344,1.8993768330340584,True,False,5.065491987159476,96,False,
"Beta(0.5,0.5)",0.5,0.125,10000000,0,Squared-hinge STaR,deterministic_markov,0.4998138350027858,0.5004222109605216,0.0006083759577357,1.92385370013138,True,False,13.16172223398462,96,False,
"Beta(0.5,0.5)",0.5,0.125,10000000,0,Efficient betting,deterministic_markov,0.4998279106158325,0.5004039760426318,0.0005760654267992,1.8216788299625413,True,False,8.18496872507967,123,False,
"Beta(0.5,0.5)",0.5,0.125,10000000,0,Original STaR,randomized_markov,0.4998197344597782,0.5004203701525127,0.0006006356927344,1.8993768330340584,True,False,5.011294014053419,96,False,
"Beta(0.5,0.5)",0.5,0.125,10000000,0,Squared-hinge STaR,randomized_markov,0.4998138350027858,0.5004222109605216,0.0006083759577357,1.92385370013138,True,False,13.042868757853284,96,False,
"Beta(0.5,0.5)",0.5,0.125,10000000,0,Efficient betting,randomized_markov,0.4998279652088412,0.5004039282737494,0.0005759630649081,1.821355133241144,True,False,8.203947580885142,123,False,
"Beta(0.5,0.5)",0.5,0.125,10000000,0,Gaffke,not_applicable,0.4998279159786135,0.5004040047181861,0.0005760887395726,1.8217525514249924,True,False,0.0054492659401148,0,False,cornish-fisher-moments
"Beta(0.5,0.5)",0.5,0.125,1000,1,Original STaR,deterministic_markov,0.4671460370781092,0.527571722224371,0.0604256851462617,1.9108279423839167,True,False,0.001421949127689,82,False,
"Beta(0.5,0.5)",0.5,0.125,1000,1,Squared-hinge STaR,deterministic_markov,0.4668138551673431,0.5276951682047234,0.0608813130373802,1.925236161398255,True,False,0.0023827261757105,82,False,
"Beta(0.5,0.5)",0.5,0.125,1000,1,Efficient betting,deterministic_markov,0.4675575524545703,0.5277736384118145,0.0602160859572441,1.9041998340537205,True,False,0.0013730670325458,123,False,
"Beta(0.5,0.5)",0.5,0.125,1000,1,Original STaR,randomized_markov,0.4671819486360299,0.527571722224371,0.060389773588341,1.909692319210374,True,False,0.0013208379969,82,False,
"Beta(0.5,0.5)",0.5,0.125,1000,1,Squared-hinge STaR,randomized_markov,0.4668228330568232,0.5276951682047234,0.0608723351479001,1.9249522556048704,True,False,0.002421679906547,82,False,
"Beta(0.5,0.5)",0.5,0.125,1000,1,Efficient betting,randomized_markov,0.4685575512212843,0.5268433909402926,0.0582858397190083,1.8431600884757493,True,False,0.001401038840413,123,False,
"Beta(0.5,0.5)",0.5,0.125,1000,1,Gaffke,not_applicable,0.4680117469582194,0.5272116022811973,0.0591998553229778,1.872063799730531,True,False,0.0153961488977074,0,False,bspline-exact
"Beta(0.5,0.5)",0.5,0.125,10000,1,Original STaR,deterministic_markov,0.4936605748671165,0.5121691421495309,0.0185085672824143,1.8508567282414343,True,False,0.0054133979137986,86,False,
"Beta(0.5,0.5)",0.5,0.125,10000,1,Squared-hinge STaR,deterministic_markov,0.4934957792233442,0.5121531493233419,0.0186573700999976,1.8657370099997683,True,False,0.014626583084464,86,False,
"Beta(0.5,0.5)",0.5,0.125,10000,1,Efficient betting,deterministic_markov,0.4940899474832744,0.5122787652173373,0.0181888177340628,1.818881773406289,True,False,0.0096547498833388,123,False,
"Beta(0.5,0.5)",0.5,0.125,10000,1,Original STaR,randomized_markov,0.4936661375892692,0.5121691421495309,0.0185030045602616,1.850300456026166,True,False,0.0053621819242835,86,False,
"Beta(0.5,0.5)",0.5,0.125,10000,1,Squared-hinge STaR,randomized_markov,0.4934985605844205,0.5121531493233419,0.0186545887389213,1.865458873892134,True,False,0.0141489789821207,86,False,
"Beta(0.5,0.5)",0.5,0.125,10000,1,Efficient betting,randomized_markov,0.4941601233627386,0.5122115846498014,0.0180514612870628,1.8051461287062809,True,False,0.0099413320422172,123,False,
"Beta(0.5,0.5)",0.5,0.125,10000,1,Gaffke,not_applicable,0.4941322055443141,0.5122880844546629,0.0181558789103487,1.8155878910348755,True,False,0.0001817229203879,0,False,cornish-fisher-moments
"Beta(0.5,0.5)",0.5,0.125,100000,1,Original STaR,deterministic_markov,0.4982591067316055,0.5042309719501885,0.0059718652185829,1.888469597026142,True,False,0.0498017088975757,88,False,
"Beta(0.5,0.5)",0.5,0.125,100000,1,Squared-hinge STaR,deterministic_markov,0.4982151731166364,0.504263589330999,0.0060484162143626,1.9126771474079176,True,False,0.1397231058217585,88,False,
"Beta(0.5,0.5)",0.5,0.125,100000,1,Efficient betting,deterministic_markov,0.498499196939439,0.5042791811558918,0.0057799842164527,1.82779149638144,True,False,0.08758200192824,123,False,
"Beta(0.5,0.5)",0.5,0.125,100000,1,Original STaR,randomized_markov,0.4982591067316055,0.5042309719501885,0.0059718652185829,1.888469597026142,True,False,0.0498805281240493,88,False,
"Beta(0.5,0.5)",0.5,0.125,100000,1,Squared-hinge STaR,randomized_markov,0.4982151731166364,0.504263589330999,0.0060484162143626,1.9126771474079176,True,False,0.1328884898684919,88,False,
"Beta(0.5,0.5)",0.5,0.125,100000,1,Efficient betting,randomized_markov,0.4985094378753292,0.5042716028633331,0.0057621649880038,1.8221565615769004,True,False,0.0860690898261964,123,False,
"Beta(0.5,0.5)",0.5,0.125,100000,1,Gaffke,not_applicable,0.4985126121363905,0.5042850871433152,0.0057724750069246,1.8254168758278235,True,False,0.0002758619375526,0,False,cornish-fisher-moments
"Beta(0.5,0.5)",0.5,0.125,1000000,1,Original STaR,deterministic_markov,0.498980267630659,0.5007727549300566,0.0017924872993975,1.792487299397516,True,False,0.489770428976044,92,False,
"Beta(0.5,0.5)",0.5,0.125,1000000,1,Squared-hinge STaR,deterministic_markov,0.4989784443581039,0.5007584492530849,0.0017800048949809,1.78000489498098,True,False,1.3057560678571465,92,False,
"Beta(0.5,0.5)",0.5,0.125,1000000,1,Efficient betting,deterministic_markov,0.4990573710219852,0.5008803414965594,0.0018229704745741,1.822970474574137,True,False,0.8760677620302886,123,False,
